CUSTOMER_ID,LAST_PURCHASE_DATE,RECENCY_DAYS
14849,58:00.0,21
13962,47:00.0,21
17301,43:00.0,21
13138,51:00.0,22
16869,02:00.0,22
17828,41:00.0,22
14332,54:00.0,22
12449,46:00.0,22
13308,31:00.0,22
15124,09:00.0,22
17330,56:00.0,22
15657,19:00.0,22
17397,08:00.0,22
18221,40:00.0,22
16298,59:00.0,22
15081,08:00.0,22
16531,29:00.0,22
17080,59:00.0,22
16871,27:00.0,22
12567,02:00.0,22
13815,19:00.0,22
12539,30:00.0,22
12997,47:00.0,22
16186,43:00.0,22
15287,34:00.0,22
17716,00:00.0,22
16070,50:00.0,22
15811,31:00.0,22
17147,32:00.0,22
14362,08:00.0,22
17461,21:00.0,22
15563,50:00.0,22
13871,49:00.0,22
13828,02:00.0,22
14034,02:00.0,22
14112,30:00.0,22
16656,43:00.0,22
15983,34:00.0,22
12356,40:00.0,22
15529,29:00.0,22
17613,51:00.0,22
12477,51:00.0,22
14416,22:00.0,22
12647,56:00.0,22
12406,22:00.0,22
15506,11:00.0,22
17797,21:00.0,22
13313,48:00.0,22
17095,21:00.0,22
12445,43:00.0,22
15267,59:00.0,22
17985,24:00.0,22
15435,39:00.0,22
15489,53:00.0,22
13028,10:00.0,22
17799,16:00.0,22
16042,50:00.0,22
14508,48:00.0,22
12610,34:00.0,22
16638,09:00.0,22
12481,29:00.0,22
12847,16:00.0,22
16009,51:00.0,22
15864,32:00.0,22
12753,52:00.0,22
13160,07:00.0,22
14234,53:00.0,22
14948,16:00.0,23
14626,37:00.0,23
12500,20:00.0,23
16717,16:00.0,23
16855,03:00.0,23
13939,33:00.0,23
12910,28:00.0,23
14057,32:00.0,23
16469,25:00.0,23
16809,45:00.0,23
17368,26:00.0,23
14898,54:00.0,23
18006,52:00.0,23
12993,49:00.0,23
15967,41:00.0,23
17896,59:00.0,23
12731,59:00.0,23
16669,26:00.0,23
13500,35:00.0,23
15432,30:00.0,23
16008,32:00.0,23
12626,06:00.0,23
14426,25:00.0,23
14851,20:00.0,23
17377,17:00.0,23
15269,32:00.0,23
15584,55:00.0,23
13894,44:00.0,23
16999,53:00.0,23
18075,21:00.0,23
17198,39:00.0,23
16804,43:00.0,23
12991,34:00.0,23
13447,38:00.0,23
16245,14:00.0,23
18167,56:00.0,23
13926,16:00.0,23
16916,08:00.0,23
12640,52:00.0,23
15110,16:00.0,23
18059,49:00.0,23
15051,38:00.0,23
17549,59:00.0,23
17680,42:00.0,23
13131,21:00.0,23
17596,11:00.0,23
14507,21:00.0,23
16204,40:00.0,23
13449,28:00.0,23
16085,24:00.0,23
13575,14:00.0,23
18246,49:00.0,23
13285,19:00.0,23
13816,38:00.0,23
15900,19:00.0,23
14286,34:00.0,23
13629,21:00.0,23
15805,32:00.0,23
15582,55:00.0,24
13632,51:00.0,24
12415,22:00.0,24
13735,14:00.0,24
17510,00:00.0,24
14533,05:00.0,24
14666,57:00.0,24
15556,08:00.0,24
13058,43:00.0,24
13614,47:00.0,24
15679,19:00.0,24
17357,30:00.0,24
17220,47:00.0,24
16557,04:00.0,24
18259,34:00.0,24
14544,06:00.0,24
14640,07:00.0,24
17314,41:00.0,24
15524,09:00.0,24
18123,23:00.0,24
16240,30:00.0,24
13236,50:00.0,24
16341,12:00.0,24
17974,37:00.0,24
15720,48:00.0,24
14725,42:00.0,24
17540,56:00.0,24
15419,23:00.0,24
14715,10:00.0,24
15955,15:00.0,24
13692,17:00.0,24
15981,00:00.0,24
14853,56:00.0,24
17153,42:00.0,24
13410,33:00.0,24
14714,07:00.0,24
16423,21:00.0,24
12890,26:00.0,24
13846,07:00.0,24
12883,32:00.0,24
14522,24:00.0,24
15758,48:00.0,24
17564,27:00.0,24
18181,08:00.0,24
18043,48:00.0,24
12676,25:00.0,24
13455,21:00.0,24
12933,38:00.0,24
17777,02:00.0,24
13066,57:00.0,24
16519,41:00.0,25
15168,26:00.0,25
16207,51:00.0,25
17235,51:00.0,25
18263,00:00.0,25
18211,10:00.0,25
17044,28:00.0,25
17663,56:00.0,25
16936,04:00.0,25
12938,21:00.0,25
15863,49:00.0,25
13577,19:00.0,25
12374,37:00.0,25
15681,30:00.0,25
17538,12:00.0,25
15458,08:00.0,25
14862,01:00.0,25
14953,59:00.0,25
14494,21:00.0,25
15660,58:00.0,25
16504,18:00.0,25
17081,56:00.0,25
15365,29:00.0,25
15532,51:00.0,25
15050,17:00.0,25
14684,33:00.0,25
15125,57:00.0,25
14680,59:00.0,25
18082,45:00.0,25
12689,31:00.0,25
15058,57:00.0,25
17658,07:00.0,25
12642,03:00.0,25
14902,34:00.0,25
14530,38:00.0,25
16303,49:00.0,25
17793,24:00.0,25
18117,47:00.0,25
13549,20:00.0,25
16478,51:00.0,25
15203,16:00.0,25
13835,37:00.0,25
12428,22:00.0,25
15781,57:00.0,25
17652,55:00.0,25
15291,02:00.0,25
14499,01:00.0,26
15787,55:00.0,26
12508,37:00.0,26
16571,46:00.0,26
15599,44:00.0,26
14882,47:00.0,26
14784,30:00.0,26
13700,00:00.0,26
16416,50:00.0,26
17211,03:00.0,26
15411,19:00.0,26
13379,45:00.0,26
18069,03:00.0,26
17287,27:00.0,26
13450,54:00.0,26
13178,14:00.0,26
13146,29:00.0,26
14487,17:00.0,26
16720,22:00.0,26
16930,13:00.0,26
13170,19:00.0,26
14661,51:00.0,26
16898,44:00.0,26
13451,58:00.0,26
12867,30:00.0,26
14044,05:00.0,26
17720,04:00.0,26
16726,53:00.0,26
17790,30:00.0,26
17838,20:00.0,26
13892,50:00.0,26
16560,35:00.0,26
13603,57:00.0,26
14382,18:00.0,26
17041,21:00.0,26
14227,48:00.0,26
15429,28:00.0,26
13984,38:00.0,26
12865,31:00.0,26
15449,02:00.0,26
16386,28:00.0,28
12384,39:00.0,28
12480,52:00.0,28
12712,19:00.0,28
16433,09:00.0,28
17295,49:00.0,28
15608,20:00.0,28
14035,03:00.0,28
12600,29:00.0,28
17088,23:00.0,28
12726,35:00.0,28
12691,49:00.0,28
14789,59:00.0,28
13810,33:00.0,28
15492,53:00.0,28
15557,46:00.0,28
17071,31:00.0,28
15692,12:00.0,28
13895,57:00.0,28
16912,18:00.0,28
17052,50:00.0,28
12589,19:00.0,28
14662,13:00.0,28
16460,46:00.0,28
13310,23:00.0,28
12697,47:00.0,28
18014,28:00.0,28
16332,22:00.0,28
17191,58:00.0,28
13091,54:00.0,28
13557,24:00.0,28
17162,34:00.0,28
17512,11:00.0,28
18209,07:00.0,28
17069,13:00.0,28
12685,46:00.0,28
17054,56:00.0,28
13727,46:00.0,28
16671,40:00.0,28
17015,45:00.0,28
12517,04:00.0,28
14226,34:00.0,28
13732,49:00.0,28
14543,45:00.0,28
12708,52:00.0,29
14748,33:00.0,29
13396,59:00.0,29
16791,12:00.0,29
15184,41:00.0,29
13817,49:00.0,29
13460,17:00.0,29
17537,56:00.0,29
17932,49:00.0,29
12844,31:00.0,29
12541,40:00.0,29
15452,13:00.0,29
14064,14:00.0,29
16218,59:00.0,29
16628,45:00.0,29
18236,06:00.0,29
15238,28:00.0,29
16986,55:00.0,29
16907,04:00.0,29
16025,45:00.0,29
17791,09:00.0,29
15289,49:00.0,29
14466,07:00.0,29
13148,23:00.0,29
16003,57:00.0,29
17977,28:00.0,29
17901,29:00.0,29
13606,46:00.0,29
17521,22:00.0,29
16126,03:00.0,29
14765,53:00.0,29
14863,04:00.0,29
13983,06:00.0,29
12599,34:00.0,29
12981,00:00.0,29
12473,46:00.0,29
18135,32:00.0,29
15355,44:00.0,29
17109,59:00.0,29
16434,28:00.0,29
18125,29:00.0,29
17340,45:00.0,29
16903,32:00.0,29
17416,47:00.0,29
14712,59:00.0,29
17059,27:00.0,29
14829,16:00.0,29
17197,32:00.0,29
18217,18:00.0,29
12617,39:00.0,29
12538,16:00.0,29
16743,13:00.0,29
12659,53:00.0,29
15111,58:00.0,29
17573,01:00.0,29
14944,10:00.0,29
15463,57:00.0,29
14968,58:00.0,30
13992,23:00.0,30
16767,42:00.0,30
12532,47:00.0,30
13384,04:00.0,30
14691,30:00.0,30
14188,45:00.0,30
17867,15:00.0,30
15485,31:00.0,30
16041,25:00.0,30
15450,11:00.0,30
14214,31:00.0,30
17038,50:00.0,30
15027,16:00.0,30
12893,34:00.0,30
16953,54:00.0,30
12949,25:00.0,30
15114,05:00.0,30
17011,30:00.0,30
14108,41:00.0,30
17865,08:00.0,30
16205,32:00.0,30
13522,11:00.0,30
13029,13:00.0,30
16880,33:00.0,30
14240,45:00.0,30
13046,36:00.0,30
13623,00:00.0,30
15986,17:00.0,30
16996,43:00.0,30
18274,03:00.0,30
13209,54:00.0,30
13804,32:00.0,30
14284,11:00.0,30
16516,59:00.0,30
16751,48:00.0,30
17690,17:00.0,30
14921,17:00.0,30
17702,03:00.0,30
17633,25:00.0,31
13975,19:00.0,31
17022,09:00.0,31
17964,44:00.0,31
15153,09:00.0,31
13272,00:00.0,31
16187,50:00.0,31
18216,55:00.0,31
13643,37:00.0,31
17313,45:00.0,31
16618,52:00.0,31
13110,30:00.0,31
17515,04:00.0,31
17289,01:00.0,31
14360,12:00.0,31
15950,09:00.0,31
16837,27:00.0,31
12849,41:00.0,31
15573,38:00.0,31
15763,44:00.0,31
15957,14:00.0,31
13867,48:00.0,31
13381,58:00.0,31
12990,01:00.0,31
15406,22:00.0,31
18177,44:00.0,31
17637,51:00.0,31
13047,06:00.0,31
17160,05:00.0,31
14524,29:00.0,31
15103,53:00.0,31
14050,00:00.0,31
15043,26:00.0,31
16639,20:00.0,31
16863,26:00.0,31
16284,12:00.0,31
12721,13:00.0,31
17886,09:00.0,31
13329,29:00.0,31
16505,14:00.0,31
15249,45:00.0,31
13710,16:00.0,31
16732,54:00.0,31
14676,29:00.0,31
15356,11:00.0,31
13695,26:00.0,31
17219,25:00.0,31
16348,44:00.0,32
14073,49:00.0,32
16612,38:00.0,32
13717,13:00.0,32
17623,32:00.0,32
17761,23:00.0,32
17430,24:00.0,32
18016,25:00.0,32
14700,40:00.0,32
14623,56:00.0,32
17158,15:00.0,32
14387,29:00.0,32
17043,33:00.0,32
14929,21:00.0,32
15870,58:00.0,32
12484,37:00.0,32
17164,14:00.0,32
14080,09:00.0,32
15493,04:00.0,32
13097,43:00.0,32
15785,33:00.0,32
15618,34:00.0,32
12832,30:00.0,32
18150,49:00.0,32
15719,29:00.0,32
13824,41:00.0,32
12472,01:00.0,32
15522,26:00.0,32
18036,40:00.0,32
16053,21:00.0,32
15330,50:00.0,32
16637,17:00.0,32
16362,01:00.0,32
12408,27:00.0,32
13523,11:00.0,33
14936,30:00.0,33
16445,32:00.0,33
15513,36:00.0,33
16357,04:00.0,33
17082,17:00.0,33
15526,04:00.0,33
12357,07:00.0,33
16488,42:00.0,33
12838,20:00.0,33
12645,38:00.0,33
14174,17:00.0,33
13527,04:00.0,33
17608,06:00.0,33
17107,14:00.0,33
15407,55:00.0,33
15017,33:00.0,33
13772,43:00.0,33
14039,48:00.0,33
15696,02:00.0,33
15839,54:00.0,33
17831,09:00.0,33
13365,36:00.0,33
13155,41:00.0,33
16676,01:00.0,33
15952,18:00.0,33
13532,25:00.0,33
15025,20:00.0,33
16466,35:00.0,33
14404,30:00.0,33
16243,32:00.0,33
16771,28:00.0,33
18170,35:00.0,33
15427,29:00.0,33
12638,11:00.0,33
13634,40:00.0,33
13759,47:00.0,33
16372,08:00.0,33
14517,20:00.0,33
12577,24:00.0,35
12928,24:00.0,35
17274,16:00.0,35
16887,07:00.0,35
17703,51:00.0,35
15707,35:00.0,35
13592,49:00.0,35
14150,05:00.0,35
18035,39:00.0,35
15597,26:00.0,35
17233,06:00.0,35
14592,35:00.0,35
16012,25:00.0,35
14971,07:00.0,35
12576,11:00.0,35
17979,05:00.0,35
17084,54:00.0,35
12431,55:00.0,35
17193,47:00.0,35
16555,31:00.0,35
17203,27:00.0,35
13651,59:00.0,35
18022,45:00.0,35
12397,52:00.0,35
12944,04:00.0,35
13938,37:00.0,35
15722,43:00.0,35
17930,23:00.0,35
16318,05:00.0,35
14913,29:00.0,35
15010,42:00.0,35
13728,49:00.0,36
13636,30:00.0,36
14098,13:00.0,36
14856,53:00.0,36
13721,05:00.0,36
18081,30:00.0,36
17816,34:00.0,36
16409,45:00.0,36
17442,17:00.0,36
12352,37:00.0,36
16337,03:00.0,36
15605,17:00.0,36
15227,59:00.0,36
15809,40:00.0,36
17653,46:00.0,36
17403,18:00.0,36
13324,28:00.0,36
14815,36:00.0,36
15998,45:00.0,36
18205,22:00.0,36
14636,12:00.0,36
15612,52:00.0,36
17634,09:00.0,36
12544,15:00.0,36
13168,56:00.0,36
16602,54:00.0,36
17078,17:00.0,36
16221,43:00.0,36
15252,30:00.0,36
16841,51:00.0,36
15551,37:00.0,36
12808,05:00.0,36
15651,41:00.0,36
16914,27:00.0,36
17076,53:00.0,36
17351,45:00.0,36
17999,56:00.0,37
12594,20:00.0,37
17966,26:00.0,37
13316,40:00.0,37
16706,50:00.0,37
18104,07:00.0,37
12779,43:00.0,37
15065,45:00.0,37
13904,41:00.0,37
16014,04:00.0,37
16308,24:00.0,37
16884,52:00.0,37
15576,03:00.0,37
17947,05:00.0,37
15275,20:00.0,37
14528,09:00.0,37
18105,04:00.0,37
17719,36:00.0,37
13477,04:00.0,37
16367,13:00.0,37
18164,56:00.0,37
12830,54:00.0,37
17965,31:00.0,37
16043,50:00.0,37
14974,01:00.0,37
15830,40:00.0,37
17800,57:00.0,37
13271,31:00.0,37
16747,37:00.0,37
17733,16:00.0,38
16825,51:00.0,38
17696,43:00.0,38
16960,35:00.0,38
12674,12:00.0,38
14995,39:00.0,38
16830,35:00.0,38
18270,57:00.0,38
13461,01:00.0,38
16029,27:00.0,38
16729,29:00.0,38
13292,04:00.0,38
12552,02:00.0,38
14485,25:00.0,38
13697,14:00.0,38
17166,46:00.0,38
13327,21:00.0,38
15423,01:00.0,38
16971,06:00.0,38
15018,47:00.0,38
12491,18:00.0,38
15847,41:00.0,38
14345,51:00.0,38
14383,53:00.0,38
13726,49:00.0,38
12522,30:00.0,39
12909,43:00.0,39
12581,56:00.0,39
16836,05:00.0,39
13145,45:00.0,39
15329,36:00.0,39
16018,13:00.0,39
14167,29:00.0,39
12588,01:00.0,39
17396,12:00.0,39
13982,24:00.0,39
13186,40:00.0,39
18257,48:00.0,39
14808,21:00.0,39
15360,35:00.0,39
17951,30:00.0,39
13544,57:00.0,39
13813,38:00.0,39
13103,38:00.0,39
15667,56:00.0,39
12571,19:00.0,39
15752,37:00.0,39
16127,58:00.0,39
15974,13:00.0,39
16969,12:00.0,39
15748,51:00.0,40
17018,42:00.0,40
14077,35:00.0,40
16049,19:00.0,40
15521,42:00.0,40
15370,58:00.0,40
13421,21:00.0,40
15708,54:00.0,40
13617,50:00.0,40
13524,34:00.0,40
14295,50:00.0,40
13566,59:00.0,40
16235,56:00.0,40
17213,53:00.0,40
13278,49:00.0,40
16601,09:00.0,40
13607,17:00.0,40
17373,28:00.0,40
14040,42:00.0,40
15669,03:00.0,40
14179,07:00.0,40
15860,25:00.0,40
17372,37:00.0,40
18067,58:00.0,40
16190,59:00.0,40
15059,35:00.0,40
17255,18:00.0,40
17609,28:00.0,40
17796,38:00.0,40
15478,19:00.0,40
17447,18:00.0,40
14158,08:00.0,40
14810,19:00.0,40
14582,56:00.0,40
15376,04:00.0,40
15385,11:00.0,40
15865,43:00.0,40
15096,27:00.0,42
17669,53:00.0,42
14232,09:00.0,42
14218,00:00.0,42
17839,27:00.0,42
13993,06:00.0,42
12678,04:00.0,42
17837,13:00.0,42
14738,56:00.0,42
14412,45:00.0,42
13812,27:00.0,42
17418,00:00.0,42
16648,58:00.0,42
14498,09:00.0,42
16150,39:00.0,42
12895,51:00.0,42
12432,43:00.0,42
16554,51:00.0,42
18287,29:00.0,42
17272,37:00.0,42
16102,19:00.0,42
14221,42:00.0,42
16843,06:00.0,42
12430,09:00.0,43
14357,23:00.0,43
13538,34:00.0,43
15288,58:00.0,43
17878,24:00.0,43
17545,04:00.0,43
17414,13:00.0,43
17684,10:00.0,43
16847,29:00.0,43
18276,54:00.0,43
18261,36:00.0,43
14239,40:00.0,43
14004,40:00.0,43
14842,37:00.0,43
17459,25:00.0,43
12536,20:00.0,43
15659,23:00.0,43
16680,35:00.0,43
15622,44:00.0,43
14716,29:00.0,43
13654,24:00.0,43
15791,14:00.0,43
13416,56:00.0,43
16026,53:00.0,43
15014,07:00.0,43
16232,16:00.0,43
14752,55:00.0,43
14598,19:00.0,44
18226,36:00.0,44
15835,47:00.0,44
12371,16:00.0,44
14754,01:00.0,44
17895,00:00.0,44
14315,06:00.0,44
15320,27:00.0,44
17470,42:00.0,44
12879,24:00.0,44
16750,48:00.0,44
14690,39:00.0,44
17175,31:00.0,44
17712,28:00.0,44
13107,52:00.0,44
12456,41:00.0,44
15240,50:00.0,44
16345,03:00.0,44
16188,19:00.0,44
16454,40:00.0,44
15990,58:00.0,44
14379,43:00.0,44
16415,35:00.0,44
12812,54:00.0,44
15516,51:00.0,44
15821,48:00.0,44
16071,14:00.0,44
16418,39:00.0,44
12448,46:00.0,44
16225,30:00.0,44
16208,36:00.0,44
15158,53:00.0,45
12398,27:00.0,45
18045,07:00.0,45
18147,46:00.0,45
17024,47:00.0,45
14001,31:00.0,45
17928,52:00.0,45
15345,28:00.0,45
13652,51:00.0,45
16258,30:00.0,45
15630,36:00.0,45
14341,48:00.0,45
16708,20:00.0,45
15656,56:00.0,45
13481,07:00.0,45
18079,27:00.0,45
13601,31:00.0,45
16110,35:00.0,45
16056,19:00.0,45
13182,46:00.0,45
13340,15:00.0,45
17917,20:00.0,45
15142,51:00.0,46
14997,28:00.0,46
17186,20:00.0,46
15277,08:00.0,46
14474,26:00.0,46
17423,36:00.0,46
14019,13:00.0,46
14145,10:00.0,46
16491,18:00.0,46
16728,36:00.0,46
16742,02:00.0,46
16019,51:00.0,46
13165,05:00.0,46
17004,25:00.0,46
15806,35:00.0,46
15592,59:00.0,46
16325,48:00.0,46
15786,13:00.0,46
17344,56:00.0,46
15215,41:00.0,46
16023,34:00.0,46
16444,50:00.0,46
17317,19:00.0,46
12546,09:00.0,46
15844,19:00.0,46
15801,52:00.0,46
18240,06:00.0,46
14764,54:00.0,46
15068,47:00.0,46
14139,34:00.0,46
13176,43:00.0,46
14312,46:00.0,46
13598,28:00.0,47
16768,38:00.0,47
16686,49:00.0,47
14800,46:00.0,47
14731,54:00.0,47
15000,42:00.0,47
17111,59:00.0,47
16007,05:00.0,47
17836,13:00.0,47
16017,56:00.0,47
14504,00:00.0,47
13974,41:00.0,49
17832,43:00.0,49
17361,43:00.0,49
17940,27:00.0,49
15740,29:00.0,49
16497,55:00.0,49
15677,36:00.0,49
13918,25:00.0,49
16918,50:00.0,49
16153,50:00.0,49
14233,54:00.0,49
13725,03:00.0,49
13917,56:00.0,49
15286,08:00.0,49
12403,51:00.0,49
13157,50:00.0,49
12407,11:00.0,49
15819,50:00.0,49
14967,06:00.0,49
14484,11:00.0,50
14261,04:00.0,50
16260,40:00.0,50
15565,33:00.0,50
14923,51:00.0,50
17571,57:00.0,50
15807,10:00.0,50
15301,57:00.0,50
14585,33:00.0,50
17672,18:00.0,50
16099,13:00.0,50
13669,32:00.0,50
17354,34:00.0,50
15121,51:00.0,50
16846,55:00.0,50
13573,33:00.0,50
15836,13:00.0,50
16593,41:00.0,50
17125,41:00.0,50
14631,17:00.0,50
16170,21:00.0,50
13897,30:00.0,50
18252,43:00.0,50
16177,57:00.0,50
13366,37:00.0,50
14427,23:00.0,50
15129,40:00.0,50
17092,51:00.0,50
15587,37:00.0,50
14495,28:00.0,50
15469,21:00.0,50
14638,10:00.0,50
18149,04:00.0,50
13761,01:00.0,50
15296,47:00.0,50
13245,40:00.0,50
17764,03:00.0,50
15664,57:00.0,50
12556,06:00.0,50
17007,47:00.0,50
17420,52:00.0,50
14107,12:00.0,51
13849,59:00.0,51
17824,14:00.0,51
15006,08:00.0,51
16826,05:00.0,51
17973,34:00.0,51
15468,49:00.0,51
17148,59:00.0,51
16131,53:00.0,51
12744,18:00.0,51
15220,39:00.0,51
15754,40:00.0,51
12596,02:00.0,51
15853,38:00.0,51
17934,16:00.0,51
14799,16:00.0,51
15610,36:00.0,51
13491,32:00.0,51
15803,56:00.0,51
14229,04:00.0,51
12370,51:00.0,51
14776,34:00.0,51
16621,38:00.0,51
16470,11:00.0,51
16123,18:00.0,51
14273,20:00.0,51
18019,10:00.0,51
14306,23:00.0,51
15327,55:00.0,52
12759,49:00.0,52
13594,19:00.0,52
14381,10:00.0,52
14861,54:00.0,52
13032,54:00.0,52
14798,58:00.0,52
16734,44:00.0,52
17679,43:00.0,52
14639,06:00.0,52
16848,42:00.0,52
12611,12:00.0,52
17262,56:00.0,52
16940,15:00.0,52
14015,02:00.0,52
15678,25:00.0,52
15637,28:00.0,52
13805,50:00.0,52
15505,56:00.0,52
15604,47:00.0,52
15140,07:00.0,52
12360,22:00.0,52
16730,11:00.0,52
16515,10:00.0,52
12863,15:00.0,52
13637,32:00.0,52
16249,07:00.0,52
17534,47:00.0,53
13015,19:00.0,53
17612,59:00.0,53
13750,16:00.0,53
14211,23:00.0,53
15335,50:00.0,53
17785,43:00.0,53
17244,19:00.0,53
17206,25:00.0,53
17734,33:00.0,53
16542,47:00.0,53
16412,35:00.0,53
17520,04:00.0,53
13265,02:00.0,53
13923,33:00.0,53
16363,14:00.0,53
17527,32:00.0,53
12475,10:00.0,53
15012,22:00.0,53
16932,12:00.0,53
14443,10:00.0,53
15066,25:00.0,53
15598,04:00.0,53
14830,29:00.0,53
17201,55:00.0,53
17205,46:00.0,53
18042,49:00.0,53
16737,03:00.0,53
12794,54:00.0,53
16563,51:00.0,53
13875,36:00.0,53
12463,44:00.0,53
14841,03:00.0,53
16389,41:00.0,53
13760,13:00.0,54
16674,31:00.0,54
15545,24:00.0,54
16052,13:00.0,54
16206,41:00.0,54
15994,28:00.0,54
14780,46:00.0,54
13034,21:00.0,54
12940,09:00.0,54
15440,16:00.0,54
16934,40:00.0,54
13878,19:00.0,54
12454,13:00.0,56
13006,49:00.0,56
16239,29:00.0,56
18228,21:00.0,56
14089,38:00.0,56
14937,29:00.0,56
16394,48:00.0,56
14567,21:00.0,56
17892,49:00.0,56
17986,22:00.0,56
15826,05:00.0,56
17771,43:00.0,56
15620,41:00.0,56
13213,42:00.0,56
16081,06:00.0,56
16950,06:00.0,56
17180,46:00.0,56
13136,41:00.0,56
16413,08:00.0,56
17509,26:00.0,57
16430,47:00.0,57
14624,44:00.0,57
13853,18:00.0,57
14976,37:00.0,57
18160,50:00.0,57
16770,21:00.0,57
13930,45:00.0,57
13858,17:00.0,57
13487,07:00.0,57
16773,37:00.0,57
12876,26:00.0,57
12359,47:00.0,57
17279,58:00.0,57
15367,13:00.0,57
12446,50:00.0,57
16224,51:00.0,57
14555,24:00.0,57
17181,48:00.0,57
15272,59:00.0,57
12631,53:00.0,57
14421,24:00.0,57
17169,25:00.0,57
16793,08:00.0,57
14975,08:00.0,57
13911,43:00.0,57
12613,59:00.0,57
16121,59:00.0,57
13827,38:00.0,57
14537,54:00.0,57
17614,01:00.0,57
14541,08:00.0,58
14761,10:00.0,58
17190,33:00.0,58
12602,22:00.0,58
12679,30:00.0,58
14852,20:00.0,58
16203,31:00.0,58
16652,38:00.0,58
13464,01:00.0,58
13520,20:00.0,58
17913,45:00.0,58
13842,51:00.0,58
17489,56:00.0,58
15421,20:00.0,58
16753,14:00.0,58
14642,08:00.0,58
15281,10:00.0,58
15831,14:00.0,58
15840,08:00.0,58
13208,54:00.0,58
14775,27:00.0,58
18277,22:00.0,58
12667,00:00.0,58
17064,18:00.0,58
13865,31:00.0,58
12633,40:00.0,58
15038,33:00.0,58
18171,13:00.0,58
13919,24:00.0,59
15199,12:00.0,59
12772,19:00.0,59
12824,49:00.0,59
12530,34:00.0,59
13283,50:00.0,59
13627,20:00.0,59
13517,43:00.0,59
13690,03:00.0,59
17620,08:00.0,59
16120,22:00.0,59
16171,51:00.0,59
14952,33:00.0,59
16136,10:00.0,59
16086,09:00.0,59
14857,23:00.0,59
14175,55:00.0,59
16861,05:00.0,59
17863,45:00.0,59
12836,10:00.0,59
13109,16:00.0,59
14128,00:00.0,60
17284,38:00.0,60
13473,20:00.0,60
17552,00:00.0,60
17589,58:00.0,60
14529,27:00.0,60
13224,55:00.0,60
14451,38:00.0,60
17025,06:00.0,60
18126,19:00.0,60
15886,25:00.0,60
15128,54:00.0,60
16776,04:00.0,60
16385,12:00.0,60
13373,51:00.0,60
17462,56:00.0,60
14665,14:00.0,60
14027,01:00.0,60
13352,55:00.0,60
13666,39:00.0,60
17648,41:00.0,60
14535,39:00.0,60
18169,18:00.0,60
13980,34:00.0,60
16982,28:00.0,60
15553,02:00.0,60
16395,50:00.0,60
14201,27:00.0,60
15211,31:00.0,60
15304,23:00.0,60
16179,41:00.0,60
17214,17:00.0,60
12607,06:00.0,60
15193,23:00.0,60
13260,21:00.0,61
15606,47:00.0,61
13259,48:00.0,61
16595,15:00.0,61
14514,05:00.0,61
16248,32:00.0,61
16380,40:00.0,61
14801,24:00.0,61
16518,04:00.0,61
16921,22:00.0,61
13193,30:00.0,61
16685,58:00.0,61
15756,30:00.0,61
16104,23:00.0,61
18088,41:00.0,61
15815,42:00.0,63
17030,49:00.0,63
12492,15:00.0,63
16455,17:00.0,63
14067,21:00.0,63
12781,37:00.0,63
13763,13:00.0,63
15706,09:00.0,63
14844,41:00.0,63
12885,40:00.0,63
13689,21:00.0,63
13169,11:00.0,63
16354,28:00.0,63
13419,49:00.0,63
12519,26:00.0,63
12420,55:00.0,63
13806,43:00.0,63
16477,44:00.0,63
12394,08:00.0,63
13876,22:00.0,63
13276,44:00.0,63
18136,40:00.0,63
13359,30:00.0,63
15874,31:00.0,63
14792,19:00.0,63
14029,46:00.0,63
12740,44:00.0,63
13587,31:00.0,63
13845,25:00.0,64
13049,31:00.0,64
16432,59:00.0,64
13348,28:00.0,64
12939,33:00.0,64
14959,23:00.0,64
15766,03:00.0,64
15937,48:00.0,64
15306,56:00.0,64
13602,47:00.0,64
15315,51:00.0,64
15416,38:00.0,64
14538,31:00.0,64
12923,20:00.0,64
15264,49:00.0,64
13023,27:00.0,64
14518,43:00.0,64
14257,54:00.0,64
16895,15:00.0,64
13422,42:00.0,64
13771,18:00.0,64
16316,48:00.0,64
13504,20:00.0,64
13591,26:00.0,64
14819,41:00.0,64
15518,05:00.0,64
13177,56:00.0,64
15837,01:00.0,64
16184,43:00.0,64
15300,08:00.0,64
14317,44:00.0,64
17921,56:00.0,64
16040,47:00.0,65
16140,15:00.0,65
15762,15:00.0,65
15244,19:00.0,65
15127,30:00.0,65
17222,58:00.0,65
16106,37:00.0,65
16059,56:00.0,65
17483,10:00.0,65
15730,31:00.0,65
18033,28:00.0,65
12843,09:00.0,65
16758,47:00.0,65
17647,38:00.0,65
13483,53:00.0,65
16803,28:00.0,65
16160,19:00.0,65
15048,55:00.0,65
14389,17:00.0,65
13947,42:00.0,65
17382,05:00.0,65
14396,09:00.0,65
13989,47:00.0,65
14054,49:00.0,65
12789,34:00.0,65
15757,14:00.0,65
13552,19:00.0,66
16374,21:00.0,66
15241,05:00.0,66
15181,58:00.0,66
17957,58:00.0,66
14184,43:00.0,66
14462,55:00.0,66
13801,15:00.0,66
15339,51:00.0,66
12512,55:00.0,66
13792,31:00.0,66
13351,55:00.0,66
16882,42:00.0,66
16253,09:00.0,66
17667,32:00.0,66
15255,43:00.0,66
16881,33:00.0,66
15228,56:00.0,66
15276,39:00.0,66
16556,36:00.0,66
12457,13:00.0,66
13317,35:00.0,66
15739,42:00.0,66
12413,00:00.0,66
